song_id,name,artist_name,tags,genre,duration_ms,danceability,energy,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo
TRIBYVU128F931C251,Tokyosaka Train,Funki Porcini,"electronic, trip_hop, downtempo, lounge",Electronic,182026,0.632,0.58,-15.241,0,0.06,0.0184,0.692,0.133,0.136,100.757
TRXLLPY12903CB789E,Once Britten,Koop,"jazz, chillout, downtempo, lounge",Jazz,248013,0.759,0.446,-12.105,1,0.0306,0.513,0.657,0.111,0.576,100.05
TREDDRN128F425BFEF,Chicken Shake,Stereo MC's,"chillout, hip_hop, lounge",,229160,0.717,0.772,-13.732,0,0.0417,0.0794,0.909,0.104,0.878,84.455
TRRWYFP128F149AFA7,So Weit,Urbs,"chillout, lounge",,298253,0.404,0.505,-10.886,0,0.0571,0.577,0.66,0.0786,0.322,67.43
TRKTHZZ128E0782083,Hatfield 1980,Everything But the Girl,"electronic, chillout, trip_hop, lounge",Electronic,309360,0.56,0.604,-8.702,0,0.0399,0.0125,0.665,0.287,0.235,189.946
TRUUQCP128F1477405,Who's Got The Bacon?,Howie B,"trip_hop, lounge",Electronic,264573,0.827,0.54,-9.95,1,0.0491,0.0443,0.934,0.124,0.86,95.07
TRODELG128F931C2CF,The Flying Nun,9 Lazy 9,"chillout, downtempo, lounge",Electronic,182853,0.687,0.53,-15.438,0,0.0394,0.509,0.889,0.103,0.781,132.97
TRYCCBQ12903CBBBCB,Cold Fusion,Minus 8,"chillout, downtempo, lounge",Electronic,262653,0.327,0.605,-7.191,0,0.0333,0.105,0.276,0.209,0.247,171.982
TRSBESU128F14A89F1,Please Send Me Someone to Love,Red Garland,"jazz, lounge",,589360,0.495,0.0581,-20.207,0,0.0506,0.932,0.875,0.0866,0.143,80.363
TRLEAZB128F92F5EB3,Quase Nada,Mo' Horizons,"chillout, downtempo, lounge",,282560,0.752,0.871,-8.678,0,0.0329,0.774,0.43,0.0916,0.964,106.017
TRVSOJL128F9319DA4,Ninja Tune,Hexstatic,"electronic, trip_hop, lounge",Electronic,301859,0.73,0.828,-6.509,1,0.184,0.025,0.164,0.381,0.917,180.066
TRIJMWP128F934CFF4,Heart of the Hustler,Thunderball,"electronic, chillout, downtempo, lounge, drum_and_bass",Electronic,338933,0.642,0.796,-8.433,1,0.0554,0.00628,0.417,0.442,0.483,174.036
TROZQMJ12903CFA461,De Hombre A Hombre,Gotan Project,lounge,Electronic,205113,0.689,0.613,-7.663,0,0.0379,0.0669,0.162,0.77,0.437,114.904
TRZPIYV128F1487B7A,Beach Ball,Lemongrass,"ambient, chillout, downtempo, lounge",Electronic,195680,0.794,0.87,-8.061,0,0.0359,0.0619,0.887,0.387,0.793,119.979
TRRTDNZ128F92EBC02,El Alba,Steen Thottrup,"chillout, lounge",,338800,0.493,0.424,-10.831,1,0.0276,0.4,0.729,0.136,0.107,79.997
TRHQXDH12903CEA9E2,Life's Angles,Yesterday's New Quintet,"jazz, instrumental, lounge",,187893,0.649,0.896,-7.268,0,0.0415,0.000452,0.362,0.193,0.562,119.965
TRIFTGF128F4247C86,Worksong,Tosca,"trip_hop, downtempo, lounge",,422800,0.843,0.33,-21.619,0,0.0744,0.266,0.111,0.0743,0.503,98.002
TRTSVJG12903D0ABD8,Cookie Raver,Illumination,"chillout, lounge",Electronic,323093,0.368,0.888,-7.749,0,0.0621,0.101,0.893,0.109,0.0385,120.038
TRAFDSB12903CB53DB,Clive the Runner,Bobby Hughes Combination,lounge,,281280,0.868,0.892,-6.506,0,0.0435,0.0355,0.835,0.13,0.951,129.747
TROPLRI128F428E41E,Love Is Natural,De-Phazz,"chillout, downtempo, lounge",Jazz,237466,0.601,0.915,-8.72,0,0.0329,0.0097,0.833,0.195,0.712,92.997
TRFUINN128F148BD1F,Wine,The Raveonettes,"indie, lounge",Reggae,220666,0.291,0.523,-15.164,1,0.112,0.806,0.0163,0.11,0.185,114.132
TRVSUZX128F931A051,Cannot See Straight,Yppah,"electronic, trip_hop, lounge",Electronic,209920,0.564,0.631,-9.172,0,0.0321,0.791,0.961,0.107,0.285,136.496
TRDDEFC128F9330EDA,Caravana,Gustavo Cerati,"rock, lounge",,249613,0.601,0.855,-7.323,1,0.0434,0.00402,0.00665,0.202,0.638,165.99
TREWVCM12903CFFDE4,The Great Outside,Beanfield,"chillout, downtempo, lounge",Rock,325400,0.795,0.842,-7.7,1,0.0743,0.277,0.909,0.076,0.664,119.01
TRQCZQF128F1469938,My Things,Alpha,"ambient, chillout, trip_hop, lounge",Electronic,249753,0.46,0.321,-14.391,0,0.0289,0.898,0.93,0.432,0.233,136.015
TRVDXJD128F1463588,That Thing (Open Up),Lamb,"female_vocalists, chillout, trip_hop, lounge",Electronic,289920,0.698,0.642,-7.168,1,0.0447,0.138,0.0108,0.0473,0.364,102.922
TRABMHO12903CCC6F6,You're My Baby,Robin Thicke,"singer_songwriter, soul, rnb, lounge",,256946,0.794,0.426,-11.293,0,0.041,0.753,0.000184,0.377,0.736,119.971
TRVOEZR12903CB0D18,North Pole Transmission,FC/Kahuna,"electronic, chillout, lounge",Electronic,296640,0.5,0.695,-7.939,1,0.0391,0.221,0.0188,0.139,0.0838,89.987
TRRMWMF128F92F9B8D,Manha De Carnaval,Astrud Gilberto,lounge,Folk,115773,0.385,0.0746,-20.923,0,0.0311,0.93,0.00524,0.107,0.371,95.297
TRBHZOH128F42853DA,Shake Ya Ass,Richard Cheese,lounge,,108440,0.631,0.58,-9.254,1,0.0352,0.071,2.5e-05,0.363,0.655,131.194
TRIVNZP128F92D1746,De Vuelta Y Vuelta,Jarabe de Palo,"rock, lounge",,344266,0.674,0.559,-10.572,0,0.0347,0.00728,0.000762,0.0993,0.508,119.915
TRVKNBO128F4236667,A Kind of Peace,Faithless,"electronic, chillout, lounge",Electronic,253146,0.805,0.311,-13.968,1,0.0439,0.648,0.16,0.0825,0.563,108.015
TREBUTF12903D0D197,Heavy Piano,Duran y Garcia,lounge,Jazz,243000,0.695,0.605,-8.887,0,0.0314,0.311,0.938,0.111,0.962,123.988
TRIGCOP128F1453922,Darker Than Blue,Andreya Triana,"female_vocalists, soul, lounge",Reggae,223471,0.555,0.406,-10.599,0,0.0249,0.69,0.000227,0.121,0.157,89.062
TRLVITN12903CA1FB2,Keep On Walking,Jem,"pop, female_vocalists, soul, lounge",,252213,0.548,0.783,-5.156,1,0.0653,0.356,0.0,0.336,0.594,177.815
TRCRBEG128F9323715,Autumn In New York,Ella Fitzgerald,"jazz, lounge",,363392,0.328,0.133,-12.091,1,0.0358,0.967,7.65e-06,0.126,0.149,66.614
TRFRWAH12903CDC4D3,But Not For Me,"Harry Connick, Jr.","jazz, lounge",,273266,0.219,0.0742,-20.865,0,0.037,0.926,0.0247,0.172,0.0395,142.286
TRLLKVO128F4243AC7,No Government,Nicolette,"female_vocalists, trip_hop, lounge",,332612,0.722,0.367,-19.186,0,0.051,0.26,0.856,0.107,0.453,124.743
TRXEYSJ12903CBA283,El Mensajero,Gotan Project,lounge,,155533,0.756,0.675,-8.141,0,0.0825,0.113,0.0198,0.258,0.69,112.119
TRZXUYV12903CFA45F,Mil Millones,Gotan Project,"chillout, lounge",,349586,0.53,0.469,-13.822,1,0.0931,0.493,0.899,0.341,0.612,116.989
TRCSJXY128F42808C1,Uno Esta,Yesterday's New Quintet,"hip_hop, lounge",,224493,0.712,0.588,-8.97,1,0.188,0.0223,0.562,0.216,0.484,95.893
TRMTECD128F931C2E3,The Stix,Jaga Jazzist,"electronic, jazz, lounge",Jazz,422026,0.526,0.722,-7.475,0,0.0333,0.0118,0.665,0.0898,0.462,124.914
TRXWFSA128F933E284,Meu Destino,Thievery Corporation,"chillout, lounge",Electronic,205543,0.664,0.573,-11.428,0,0.0378,0.128,0.76,0.119,0.897,91.087
TRLXHWG128F429342E,Back From Hell,Dan Le Sac vs Scroobius Pip,"hip_hop, lounge",Rap,194066,0.665,0.806,-5.195,0,0.0971,0.00975,0.0,0.155,0.872,160.024
TRRFCYI128F423F07B,Walking Through Babylon,Thievery Corporation,"electronic, ambient, chillout, trip_hop, downtempo, lounge",Electronic,266600,0.873,0.355,-14.573,0,0.0506,0.104,0.779,0.0982,0.605,120.012
TRRICZF12903CF863F,It Might As Well Be Spring,Astrud Gilberto,"jazz, lounge",,257770,0.398,0.27,-10.724,0,0.0341,0.936,0.0,0.708,0.373,66.081
TRSDOXX128F931B048,Sidewinders,Sixtoo,"electronic, instrumental, trip_hop, lounge, drum_and_bass",Electronic,121933,0.289,0.724,-7.495,0,0.0406,0.518,0.853,0.299,0.309,198.684
TRNAIFM128F1494318,Side Streets,Saint Etienne,"pop, female_vocalists, jazz, lounge",,175520,0.671,0.375,-10.161,0,0.035,0.562,0.0,0.22,0.75,124.003
TRZNNUD128F428B059,Funny?,The Herbaliser,"hip_hop, trip_hop, lounge, drum_and_bass",,52640,0.945,0.597,-10.457,1,0.0663,0.863,0.636,0.101,0.366,104.981
TRUEUED128F92F62BC,Hora,Oi Va Voi,"chillout, lounge",,237733,0.309,0.338,-14.962,1,0.247,0.508,0.566,0.0777,0.122,190.104
TRBPHBT128F931C2C5,The Woodworm,9 Lazy 9,"chillout, lounge",,314946,0.736,0.536,-14.338,1,0.0535,0.212,0.928,0.423,0.678,140.145
TRBEPOT128F931E496,She Walks,Lamb,"electronic, female_vocalists, trip_hop, lounge",,186866,0.562,0.523,-7.778,1,0.0409,0.00091,0.0711,0.115,0.13,107.985
TRAYAKT12903D0DBEF,Off the Beaten Track,Quantic,"electronic, jazz, lounge",,218346,0.714,0.972,-7.632,0,0.0742,0.00558,0.872,0.387,0.453,119.962
TRGHIUF128F148C230,What Will You Do When Your Suntan Fades?,Beulah,"indie, indie_pop, lounge",Rock,245306,0.745,0.582,-8.624,1,0.0332,0.264,0.245,0.0205,0.91,121.162
TRFYYNJ128F93318DA,Rock and a Hard Place,Supreme Beings of Leisure,"electronic, trip_hop, lounge",Electronic,265240,0.638,0.795,-6.908,1,0.0316,0.305,0.0073,0.144,0.349,100.096
TRRKSZC128F423EF5C,The Free Design,Stereolab,"rock, electronic, alternative, jazz, lounge, avant_garde",,227946,0.476,0.668,-8.69,1,0.0341,0.548,9.18e-05,0.152,0.6,110.212
TRRULIW128F92EF7ED,As Good As It Gets,Jay-Jay Johanson,"jazz, lounge",Jazz,251293,0.404,0.752,-8.214,0,0.0466,0.836,0.00772,0.105,0.664,92.243
TRDYHZJ128F14A2F6F,My Foolish Dream,United Future Organization,lounge,Jazz,361266,0.395,0.419,-14.226,0,0.0399,0.147,0.000213,0.527,0.322,181.197
TRKCTCC128F42B96E4,Hurricane Season,Trombone Shorty,"jazz, funk, lounge",,200000,0.761,0.826,-4.123,1,0.0519,0.114,0.905,0.335,0.824,99.949
TRSWFJV128F42274B9,White Slave,Funki Porcini,"downtempo, lounge",Electronic,165226,0.673,0.112,-27.482,1,0.29,0.377,0.492,0.34,0.859,76.833
TRQXOPO128F9354757,Bangla Soul,Baul Dimension,"chillout, lounge, new_age",Electronic,269226,0.643,0.456,-11.211,0,0.0406,0.152,0.666,0.106,0.278,75.008
TRDFVVQ128C719671C,Nursery Rhyme / Breather,UNKLE,"electronic, trip_hop, lounge",,284773,0.418,0.965,-5.275,0,0.275,0.00205,0.000262,0.307,0.183,134.005
TRXHVQT12903CA97FC,Nancy (With The Laughing Face),Frank Sinatra,"male_vocalists, lounge",,199079,0.273,0.0902,-19.489,1,0.0361,0.983,0.000212,0.162,0.147,139.867
TRPNDUZ128F932DDEA,Rain Walk,Nostalgia 77,"jazz, chillout, lounge",,268305,0.686,0.493,-10.502,1,0.0405,0.152,0.472,0.0883,0.27,90.593
TRMVHHY128F935046D,Uno Entre 1000,Gustavo Cerati,"rock, lounge",Rock,249386,0.53,0.674,-6.104,0,0.0272,0.00238,0.744,0.147,0.577,86.95
TRLJWNM128F147AA35,Ponteio,Da Lata,"chillout, lounge",,351640,0.69,0.719,-8.601,1,0.0381,0.0153,0.13,0.312,0.516,116.047
TRSYKPW12903CC7D08,Incense,Erykah Badu,"soul, downtempo, lounge, avant_garde",,208013,0.601,0.24,-15.412,0,0.0294,0.736,0.417,0.119,0.376,88.525
TRKQIRI12903CDC7D8,Under the Bridges of Paris,Dean Martin,"jazz, oldies, lounge",Jazz,170333,0.202,0.143,-13.205,1,0.0354,0.92,1.91e-05,0.114,0.156,172.606
TRGDLNK128F92F2C77,Papa,Yesterday's New Quintet,"lounge, chill",,274826,0.552,0.786,-8.835,1,0.0596,0.00147,0.332,0.186,0.541,112.16
TRSVIIB128F42936BC,Float Through Stars,The Funky Lowlives,"chillout, lounge",,252280,0.663,0.456,-13.121,0,0.0326,0.497,0.673,0.338,0.463,130.026
TRMOELB128F429D26B,Children of the Ghetto,Waldeck,"electronic, chillout, trip_hop, downtempo, lounge",Electronic,247960,0.722,0.491,-9.915,1,0.0585,0.149,0.00518,0.135,0.0395,171.817
TRZUUIK128EF35F9DE,Bukra Wba'do,Pink Martini,"jazz, lounge",,236613,0.639,0.461,-6.747,1,0.0463,0.727,0.0,0.0725,0.664,134.174
TRPRQZV128F4294283,Things We Do for Love,Jazzamor,lounge,Jazz,270893,0.775,0.68,-9.741,0,0.0397,0.0547,0.834,0.253,0.849,124.975
TRXANVU128F9348245,No Eres Yo,Fobia,lounge,,241226,0.514,0.913,-4.339,0,0.0507,2.05e-05,0.241,0.137,0.224,145.002
TRUYLYY128F145A1C8,Daydreaming (Luv It Dub),Massive Attack,"electronic, trip_hop, lounge",Electronic,326840,0.761,0.62,-17.844,0,0.0811,0.000435,0.942,0.0637,0.601,97.479
TRYNTIG12903CA921D,The Birth Of The Blues,"Sammy Davis, Jr.","jazz, lounge",,197720,0.543,0.306,-9.099,1,0.0429,0.571,0.0,0.385,0.202,100.672
TRPULYY12903CFA45C,Desilusión,Gotan Project,"downtempo, lounge",Electronic,264907,0.874,0.796,-5.813,0,0.0386,0.114,0.146,0.19,0.776,122.037
TRJGOEE128F429220B,End Of The Night,Smith Westerns,indie_rock,Jazz,206400,0.391,0.891,-2.371,1,0.0562,0.0333,5.94e-06,0.0505,0.615,146.872
TROTGCF128F931F498,People Like Us,Kelly Clarkson,"pop, pop_rock",,258746,0.602,0.752,-6.442,1,0.0341,0.0396,0.0,0.356,0.608,127.979
TRKHVWS12903CD2A45,I Collect Coins,Mercury Rev,"indie, alternative_rock, instrumental, rap, indie_pop",Rock,87560,0.211,0.215,-17.461,1,0.0403,0.995,0.982,0.0931,0.193,80.065
TRBNIHJ128E07824B8,Don't Push Your Foot on the Heartbrake,Kate Bush,"rock, alternative, female_vocalists, 70s",,195600,0.579,0.41,-9.245,1,0.0319,0.58,0.0689,0.156,0.415,133.795
TREBOVK128EF3684AE,Christmas Vacation,Descendents,"punk, punk_rock",Punk,159266,0.329,0.749,-11.486,1,0.0429,0.0129,3.58e-05,0.316,0.457,184.618
TRNNTPX128F427F01A,Chris Michaels,The Fiery Furnaces,"indie, experimental",Rock,416773,0.259,0.922,-5.542,1,0.425,0.0795,0.00901,0.536,0.38,184.891
TRBQIET128F9310B55,Razor Boy,Steely Dan,"rock, classic_rock, 70s",Rock,191493,0.622,0.447,-12.318,1,0.0465,0.635,0.0,0.104,0.551,121.766
TRWEWTU128F4240055,The Collapse,Adelitas Way,"rock, alternative_rock",,218026,0.404,0.969,-3.83,1,0.0694,0.00182,8.83e-05,0.313,0.41,168.013
TRYWCQZ128F42647B5,Murray,Pete Yorn,"rock, indie, singer_songwriter",Rock,225920,0.439,0.944,-5.241,1,0.0456,0.000494,3.06e-05,0.361,0.496,139.949
TRNMYSN128F9300B5D,Babies With Guns,Aesop Rock,"rap, hip_hop",Rap,307226,0.594,0.775,-8.131,1,0.413,0.1,8.87e-05,0.764,0.635,163.754
TRMEQEN128F428BD09,The Pontiac,Tom Waits,"alternative, blues_rock, avant_garde",Rock,114333,0.585,0.45,-16.223,0,0.685,0.832,0.0,0.432,0.108,81.529
TRYGSUJ128F428500C,Fuck It,Eamon,"pop, rnb",,225226,0.819,0.613,-7.623,0,0.0632,0.199,3.88e-06,0.0403,0.537,68.504
TRXUVVY128F933E6A1,Hanging Tree,Counting Crows,rock,,230573,0.303,0.913,-3.996,1,0.153,0.0554,0.000291,0.112,0.423,184.149
TRZJUMC128F1492269,Soldier's Daughter,Tonic,"rock, alternative, alternative_rock, 90s, mellow",Rock,303026,0.203,0.647,-7.845,1,0.035,0.00433,0.00241,0.192,0.194,83.972
TRHINDS128F425C151,"Sex, Love & Money",Mos Def,"rap, hip_hop",Rap,249960,0.797,0.768,-8.01,0,0.206,0.388,3.67e-05,0.224,0.686,99.987
TRXFMKW128F9300B61,Kill The Messenger,Aesop Rock,"rap, hip_hop",Rap,294706,0.678,0.811,-9.07,1,0.311,0.402,0.0,0.86,0.663,90.062
TRCSXCC128F4264518,Worldwide,Cypress Hill,"rap, hip_hop",Rap,165333,0.769,0.744,-5.563,1,0.377,0.028,0.0,0.0633,0.785,200.243
TRXZVON128F4234F57,Mass Nerder,Descendents,punk,Punk,167560,0.345,0.99,-5.411,1,0.145,0.00371,3.14e-05,0.289,0.332,138.861
TRZNMPU12903CD433C,Super Tuesday,Leftöver Crack,"punk, ska",,239008,0.279,0.976,-5.618,0,0.127,6.48e-05,0.426,0.481,0.144,98.332
TRIWFSE128F1469667,Hoo-Bangin' (WSCG Style),Westside Connection,,Rap,238200,0.91,0.435,-7.157,1,0.361,0.04,0.0,0.191,0.391,92.18
TRSQKIY128F935A286,The Worst Band In The World,10cc,"rock, 70s",Rock,165226,0.653,0.453,-13.259,0,0.156,0.192,0.0048,0.122,0.69,155.748
TRUDUYW128F92F6B3A,The Farm,Jefferson Airplane,"rock, classic_rock, 60s, psychedelic_rock",,192200,0.388,0.492,-10.815,1,0.0299,0.799,0.0123,0.366,0.811,145.858
TRLMWJF128F9347DA2,Freestyle,JME,,,123573,0.854,0.541,-7.925,0,0.413,0.0539,0.0,0.0881,0.874,82.445
TRZWMRC128F145819A,Absolution Blues,Coverdale/Page,"rock, hard_rock, blues_rock",Rock,359466,0.349,0.967,-6.691,1,0.0916,0.0207,0.265,0.589,0.262,110.92
TRJVHZQ128F4261340,Driving With The Brakes On,Del Amitri,"pop, 90s, acoustic, mellow",,281546,0.64,0.497,-8.559,1,0.0293,0.0788,0.000998,0.0687,0.519,130.018
TRROBGA128F934ABB0,Stabbed in the Back,Youth of Today,hardcore,,62186,0.381,0.967,-8.677,0,0.215,0.0157,0.0204,0.433,0.585,103.523
TRJTFQP128F4256892,All-O-Gistics,Descendents,punk,Punk,218160,0.454,0.781,-8.195,1,0.445,0.399,0.0,0.69,0.374,118.989
TRSVRKW128F425EC5F,Verisimilitude,Teenage Fanclub,"alternative, indie, indie_rock, 90s",Rock,211400,0.498,0.7,-8.045,1,0.0311,0.000409,0.442,0.0973,0.359,122.708
TRKCTHC128F148570E,The Longest Lasting Statement,Norma Jean,"hardcore, metalcore",,167813,0.221,0.976,-4.449,1,0.191,3.62e-05,0.557,0.302,0.18,115.618
TRDPCWW128F92EFE19,Sevilla,Miguel Bosé,pop,,282080,0.648,0.513,-7.535,0,0.0277,0.0409,3.67e-05,0.0642,0.188,126.882
TRGXDTH128F9339A3C,Socks and Shoes,David Cross,,,232333,0.604,0.475,-12.388,1,0.944,0.861,0.0,0.969,0.312,83.958
TRBMKGT128E0786282,Yesh Yesh Ya'll,Redman,"rap, 90s, hip_hop",Rap,238786,0.794,0.7,-8.746,0,0.454,0.464,1.27e-06,0.612,0.648,89.897
TROLBZW12903CF1367,Born To Be Bad,The Runaways,"rock, female_vocalists, hard_rock, avant_garde",Rock,271120,0.34,0.661,-6.437,0,0.0542,0.433,0.107,0.134,0.463,142.911
TRFJXXL12903CBA458,Secret For A Song,Mercury Rev,"rock, alternative, indie, alternative_rock, indie_rock",Rock,240266,0.389,0.923,-3.382,1,0.0681,0.0697,1.54e-06,0.0614,0.364,135.751
TRIOSLX128F9335B75,La Bolsa,Bersuit Vergarabat,ska,,212866,0.549,0.961,-2.493,1,0.108,0.0802,0.0,0.291,0.708,170.216
TRDPNYW128E078F156,A Quick One While He's Away,The Who,"classic_rock, british, soundtrack, 60s",Rock,421960,0.415,0.615,-6.771,1,0.0377,0.181,0.0,0.0717,0.462,133.092
TRBHSNS128F14AF885,The Swimmer,Sleater-Kinney,"rock, indie, indie_rock, beautiful, mellow",,227773,0.554,0.471,-9.414,1,0.0614,0.594,0.000125,0.107,0.426,161.588
TRFYRPV128F146E226,Pretty Little Neighbor,Giant Drag,"female_vocalists, indie_rock",Rock,200506,0.356,0.756,-6.289,1,0.0441,0.0114,0.824,0.178,0.0824,126.587
TRLLVWB128F4273891,Sweet Sweet Heart,The Vibrators,"punk, punk_rock",Punk,158840,0.433,0.886,-6.075,1,0.0648,0.0581,1.49e-06,0.0856,0.831,164.717
TRVBUYU128F423C12D,The Night Sky,Keane,"rock, alternative, indie, britpop, mellow",,303453,0.335,0.593,-5.988,1,0.0319,0.148,0.0,0.142,0.075,144.011
TRIHWMQ128F145F674,Years In The Making,Dilated Peoples,"rap, hip_hop",Rap,190866,0.906,0.548,-7.43,0,0.429,0.0124,3.73e-05,0.404,0.763,88.992
TRXTDMC128F92D5951,Strike,Sepultura,thrash_metal,Metal,220880,0.406,0.983,-5.124,1,0.0839,8.47e-06,0.0426,0.0719,0.236,167.129
TRGTCTE128F4262194,Living the Laws,Choking Victim,"punk, hardcore, ska",,559826,0.45,0.95,-4.475,1,0.311,0.0733,0.0902,0.236,0.26,104.584
TRUFFEO128F4260A82,Above the Clouds,Paul Weller,"rock, singer_songwriter, britpop",,225600,0.445,0.493,-8.034,1,0.0375,0.677,0.000187,0.992,0.54,175.038
TRPCBWF128F4259DBF,No Me Enseñaste,Thalía,"pop, female_vocalists",,267080,0.671,0.726,-6.922,0,0.0647,0.391,0.0,0.0844,0.829,134.903
TRUYOAD12903CC8697,Auf Wiedersehen,Cheap Trick,"rock, classic_rock, hard_rock, 70s",Rock,221333,0.468,0.875,-7.529,1,0.0334,0.000544,0.271,0.287,0.673,142.977
TRHRJKQ128F426CA30,Pope,Prince,"rock, pop, funk",,208960,0.849,0.791,-9.71,1,0.109,0.163,4.05e-05,0.365,0.736,108.807
TRBHZAA128F4271AE9,20.000 Seconds,K's Choice,"rock, alternative, indie",Rock,144133,0.514,0.161,-15.191,1,0.0347,0.828,0.0,0.157,0.367,112.663
TRSCBPI128F9304BA4,Get On Your Knees,Necro,"rap, hip_hop",,336920,0.827,0.511,-9.119,1,0.303,0.205,0.0,0.123,0.4,90.066
TRGRWNV12903D03FE3,The Wrath of God,Demon Hunter,metalcore,,246080,0.328,0.972,-2.851,0,0.224,0.00195,0.000783,0.0925,0.111,178.081
TRUZLMZ128F4247CF5,Keep On Dreaming,Lyfe Jennings,"soul, rnb, male_vocalists",Rock,220213,0.643,0.495,-8.656,0,0.0566,0.0872,7.97e-05,0.466,0.201,87.971
TRQTZNX12903CFFA46,Feeling Redundant,Napalm Death,grindcore,,203293,0.144,0.979,-3.458,0,0.147,1.74e-06,0.884,0.215,0.121,83.878
TRQNMPI128F149F0D3,"Are You Okay, Kiddo?",Heavy Heavy Low Low,"hardcore, grindcore",,137066,0.338,0.868,-4.798,1,0.105,0.000767,4.44e-05,0.323,0.409,79.31
TRVBCYY128F931E61B,Carrot Cake And Wine,Stereophonics,"rock, alternative, indie, alternative_rock, britpop",Rock,268000,0.371,0.89,-3.623,1,0.0696,0.000836,0.0,0.126,0.611,131.589
TRNEAUD128E07915CA,Don't Need the Sunshine,Catatonia,"rock, indie, acoustic, britpop",Rock,229133,0.602,0.467,-11.302,1,0.0302,0.453,0.0,0.402,0.525,129.031
TREPKYQ128F93450E1,You Bring Me Down,The Like,"rock, indie, indie_rock",,214400,0.413,0.866,-5.158,1,0.0361,0.00107,0.00729,0.346,0.476,182.044
TRDLARZ128F424DE0C,Grassman,Dodgy,"rock, indie, britpop, mellow",Rock,377786,0.263,0.502,-9.067,1,0.0401,0.0286,0.000674,0.145,0.163,132.877
TREAVBU128F42679BB,What's Good,Lou Reed,"rock, singer_songwriter, soundtrack, 90s",,307640,0.515,0.509,-13.471,1,0.0422,0.363,0.207,0.113,0.451,130.754
TRSJSLF128F148C003,Power To The People,Black Eyed Peas,"pop, cover",Rap,213013,0.622,0.546,-7.853,0,0.0476,0.00281,0.0,0.84,0.583,110.013
TRTFHNO128F42703DC,Too Many Happy Faces,K's Choice,"rock, alternative, indie, female_vocalists",Rock,208266,0.477,0.754,-7.855,1,0.0511,0.00233,0.00163,0.0823,0.172,129.247
TRUHSCC128F92EDC5E,Political Stu,Circle Jerks,"punk, hardcore, punk_rock",Rock,98533,0.384,0.934,-9.664,1,0.0365,0.00612,0.0,0.325,0.918,164.088
TRLGKGB128F92C4055,Ob(Servant),Psycroptic,,,203013,0.499,0.981,-4.88,1,0.119,0.000601,0.000384,0.145,0.36,125.102
TRAFLMU128F4274A4D,I Don't Wanna Talk About It,Indigo Girls,"rock, female_vocalists, folk",Rap,214320,0.508,0.491,-8.433,1,0.0265,0.432,0.000791,0.284,0.476,83.735
TRADBFO128E0787EFB,Cordelia,The Tragically Hip,rock,,250733,0.566,0.619,-9.528,0,0.0276,0.015,0.118,0.0922,0.348,91.221
TRAXHGM128F14AD06D,Fait Accompli,Curve,"rock, alternative, female_vocalists",,281426,0.45,0.904,-10.359,0,0.0801,8.12e-06,0.845,0.662,0.337,98.924
TRUELTX128E07911D7,Down On Mission Street,Lloyd Cole and The Commotions,"pop, 80s",,224293,0.571,0.735,-9.076,1,0.0429,0.39,0.0325,0.311,0.376,125.34
TRFNXLN128E078A8DC,Barbarella,Scott Weiland,"rock, alternative, 90s, grunge",,392293,0.587,0.758,-4.934,1,0.0561,0.148,0.000381,0.368,0.598,138.129
TRVLKUT128F9339D48,Stuttering,Jazmine Sullivan,"female_vocalists, soul, rnb",,190680,0.532,0.491,-5.291,1,0.0633,0.309,0.0,0.0793,0.268,74.143
TRGAEDQ12903CB8035,A Ghost Before The Wall,Asaf Avidan & The Mojos,rock,Rock,191466,0.602,0.421,-9.032,1,0.0347,0.455,2.62e-05,0.0825,0.19,116.771
TRCYIYL128F4259FA6,Still A Long Way To Go,James Dean Bradfield,"rock, alternative, british, beautiful",Rock,230306,0.435,0.532,-6.143,1,0.0308,0.00694,0.0043,0.11,0.132,166.003
TRMDQYI128F4233CD8,Dark Eyed Cajun Woman,The Doobie Brothers,classic_rock,,358333,0.589,0.693,-7.673,1,0.0284,0.0124,0.00127,0.98,0.557,92.884
TRLMKXS12903CBF0B8,Down To The River,Bernard Fanning,mellow,,253266,0.368,0.261,-9.497,1,0.0325,0.585,7.25e-05,0.193,0.161,156.269
TRAWGTV128F932AA23,Waste of Love,Ashbury Heights,synthpop,Electronic,324280,0.555,0.755,-10.775,0,0.0624,2.29e-05,0.0793,0.214,0.61,110.023
TROKKUM128F4268326,Old Habits Die Hard,Mick Jagger,"rock, classic_rock, soundtrack",,264333,0.607,0.869,-4.023,1,0.0441,0.263,0.0,0.165,0.324,110.027
TRRGBMN128F426FDDC,The Nearness Of You,Rod Stewart,"classic_rock, oldies, love",,180866,0.346,0.481,-8.841,1,0.0325,0.836,1.01e-05,0.353,0.289,98.098
TRUJCXA128F93656AD,Designs On You,Old 97's,,Rock,222480,0.461,0.731,-7.028,1,0.0443,0.292,0.0,0.975,0.651,146.664
TRYFVUN128F932D256,Stoney End,Laura Nyro,"female_vocalists, singer_songwriter, 60s",,163560,0.486,0.586,-8.007,1,0.0397,0.722,0.0,0.0855,0.684,117.33
TRLSISM128F9352607,Accept The Fact,Warmen,"metal, instrumental, progressive_metal, power_metal",,238053,0.388,0.955,-3.174,0,0.0647,1.23e-05,0.955,0.126,0.397,147.978
